core_id,study_id,latitude,longitude,ecosystem,depth_cm_midpoint,thickness_cm,soc_harmonized,bd_harmonized,carbon_stock_kg_m2,data_source,elevationRelMHW,elevation_m,slope,VH_mean,VVVH_ratio,VV_mean,B,EVI_median,G,LSWI_median,NDBI_median,NDVI_median,NIR,R,SAVI_median,SWIR1,SWIR2,brightness,greenness,mNDWI_median,wetness
10_816,10,47.342,-123.143,EM,75.0,50,44.2430935561682,0.36,7.963756840110276,global,1.5,2,0.0,-17.071600679374008,5.349206458084909,-11.722394221289099,0.10064999759197235,0.3226864110992158,0.08860000222921371,0.1969309514086838,-0.1969309514086838,0.43311002695299256,0.18719999492168427,0.07405000180006027,0.22295565243131898,0.12559999525547028,0.07434999942779541,0.27266782039105897,0.042263555190712225,-0.17273573044230398,-0.0026093574270606087
10_817,10,47.092,-122.694,EM,7.5,15,105.8046875,0.43,6.824402343749999,global,0.5,1,0.0,-17.512438459493495,5.207503300926204,-12.304935158567291,0.10980000346899033,0.4112183602042584,0.10249999910593033,0.23902194697870968,-0.23902194697870968,0.46879621491996276,0.2483000010251999,0.08980000019073486,0.283677366551443,0.1525000035762787,0.08449999988079071,0.33648505326211453,0.07239862019047143,-0.19607844684088227,0.0037170682698488278
10_817,10,47.092,-122.694,EM,22.5,15,26.21484375,0.94953125,3.733772003173829,global,0.5,1,0.0,-17.512438459493495,5.207503300926204,-12.304935158567291,0.10980000346899033,0.4112183602042584,0.10249999910593033,0.23902194697870968,-0.23902194697870968,0.46879621491996276,0.2483000010251999,0.08980000019073486,0.283677366551443,0.1525000035762787,0.08449999988079071,0.33648505326211453,0.07239862019047143,-0.19607844684088227,0.0037170682698488278
10_817,10,47.092,-122.694,EM,40.0,20,42.15625,0.76875,6.4815234375,global,0.5,1,0.0,-17.512438459493495,5.207503300926204,-12.304935158567291,0.10980000346899033,0.4112183602042584,0.10249999910593033,0.23902194697870968,-0.23902194697870968,0.46879621491996276,0.2483000010251999,0.08980000019073486,0.283677366551443,0.1525000035762787,0.08449999988079071,0.33648505326211453,0.07239862019047143,-0.19607844684088227,0.0037170682698488278
10_817,10,47.092,-122.694,EM,75.0,50,17.123122618092797,0.59,5.051321172337375,global,0.5,1,0.0,-17.512438459493495,5.207503300926204,-12.304935158567291,0.10980000346899033,0.4112183602042584,0.10249999910593033,0.23902194697870968,-0.23902194697870968,0.46879621491996276,0.2483000010251999,0.08980000019073486,0.283677366551443,0.1525000035762787,0.08449999988079071,0.33648505326211453,0.07239862019047143,-0.19607844684088227,0.0037170682698488278
10_818,10,47.092,-122.694,EM,7.5,15,29.97265625,0.6345312499999999,2.8527880554199214,global,0.5,1,0.0,-17.512438459493495,5.207503300926204,-12.304935158567291,0.10980000346899033,0.4112183602042584,0.10249999910593033,0.23902194697870968,-0.23902194697870968,0.46879621491996276,0.2483000010251999,0.08980000019073486,0.283677366551443,0.1525000035762787,0.08449999988079071,0.33648505326211453,0.07239862019047143,-0.19607844684088227,0.0037170682698488278
10_818,10,47.092,-122.694,EM,22.5,15,40.69140625,0.48640625,2.968883148193359,global,0.5,1,0.0,-17.512438459493495,5.207503300926204,-12.304935158567291,0.10980000346899033,0.4112183602042584,0.10249999910593033,0.23902194697870968,-0.23902194697870968,0.46879621491996276,0.2483000010251999,0.08980000019073486,0.283677366551443,0.1525000035762787,0.08449999988079071,0.33648505326211453,0.07239862019047143,-0.19607844684088227,0.0037170682698488278
10_818,10,47.092,-122.694,EM,40.0,20,23.78125,0.651875,3.1004804687499994,global,0.5,1,0.0,-17.512438459493495,5.207503300926204,-12.304935158567291,0.10980000346899033,0.4112183602042584,0.10249999910593033,0.23902194697870968,-0.23902194697870968,0.46879621491996276,0.2483000010251999,0.08980000019073486,0.283677366551443,0.1525000035762787,0.08449999988079071,0.33648505326211453,0.07239862019047143,-0.19607844684088227,0.0037170682698488278
10_818,10,47.092,-122.694,EM,75.0,50,17.649831603091634,0.6,5.294949480927489,global,0.5,1,0.0,-17.512438459493495,5.207503300926204,-12.304935158567291,0.10980000346899033,0.4112183602042584,0.10249999910593033,0.23902194697870968,-0.23902194697870968,0.46879621491996276,0.2483000010251999,0.08980000019073486,0.283677366551443,0.1525000035762787,0.08449999988079071,0.33648505326211453,0.07239862019047143,-0.19607844684088227,0.0037170682698488278
10_822,10,48.191,-122.365,EM,7.5,15,27.201244347969546,0.94421875,3.852588740502655,global,1.5,2,2.9304850101470947,-17.240033716476145,6.729784183326766,-10.510249533149379,0.10499999672174454,0.13662101848638203,0.08709999918937683,0.12240869839461688,-0.12240869839461688,0.2232383084400849,0.1137000024318695,0.0722000002861023,0.09075667440148234,0.08889999985694885,0.06080000102519989,0.21046746039018036,-0.011484257459640487,-0.010227276575713139,0.004406489900499588
10_822,10,48.191,-122.365,EM,22.5,15,20.375,0.84,2.56725,global,1.5,2,2.9304850101470947,-17.240033716476145,6.729784183326766,-10.510249533149379,0.10499999672174454,0.13662101848638203,0.08709999918937683,0.12240869839461688,-0.12240869839461688,0.2232383084400849,0.1137000024318695,0.0722000002861023,0.09075667440148234,0.08889999985694885,0.06080000102519989,0.21046746039018036,-0.011484257459640487,-0.010227276575713139,0.004406489900499588
10_822,10,48.191,-122.365,EM,40.0,20,20.375,0.969375,3.950203125,global,1.5,2,2.9304850101470947,-17.240033716476145,6.729784183326766,-10.510249533149379,0.10499999672174454,0.13662101848638203,0.08709999918937683,0.12240869839461688,-0.12240869839461688,0.2232383084400849,0.1137000024318695,0.0722000002861023,0.09075667440148234,0.08889999985694885,0.06080000102519989,0.21046746039018036,-0.011484257459640487,-0.010227276575713139,0.004406489900499588
10_822,10,48.191,-122.365,EM,75.0,50,10.078203280426068,0.93,4.686364525398122,global,1.5,2,2.9304850101470947,-17.240033716476145,6.729784183326766,-10.510249533149379,0.10499999672174454,0.13662101848638203,0.08709999918937683,0.12240869839461688,-0.12240869839461688,0.2232383084400849,0.1137000024318695,0.0722000002861023,0.09075667440148234,0.08889999985694885,0.06080000102519989,0.21046746039018036,-0.011484257459640487,-0.010227276575713139,0.004406489900499588
10_823,10,48.191,-122.365,EM,7.5,15,33.453125,0.75,3.7634765625,global,1.5,2,2.9304850101470947,-17.240033716476145,6.729784183326766,-10.510249533149379,0.10499999672174454,0.13662101848638203,0.08709999918937683,0.12240869839461688,-0.12240869839461688,0.2232383084400849,0.1137000024318695,0.0722000002861023,0.09075667440148234,0.08889999985694885,0.06080000102519989,0.21046746039018036,-0.011484257459640487,-0.010227276575713139,0.004406489900499588
10_823,10,48.191,-122.365,EM,22.5,15,19.91919909306885,1.0934375,3.267059888749121,global,1.5,2,2.9304850101470947,-17.240033716476145,6.729784183326766,-10.510249533149379,0.10499999672174454,0.13662101848638203,0.08709999918937683,0.12240869839461688,-0.12240869839461688,0.2232383084400849,0.1137000024318695,0.0722000002861023,0.09075667440148234,0.08889999985694885,0.06080000102519989,0.21046746039018036,-0.011484257459640487,-0.010227276575713139,0.004406489900499588
10_823,10,48.191,-122.365,EM,40.0,20,19.0,1.0813599872800383,4.109167951664145,global,1.5,2,2.9304850101470947,-17.240033716476145,6.729784183326766,-10.510249533149379,0.10499999672174454,0.13662101848638203,0.08709999918937683,0.12240869839461688,-0.12240869839461688,0.2232383084400849,0.1137000024318695,0.0722000002861023,0.09075667440148234,0.08889999985694885,0.06080000102519989,0.21046746039018036,-0.011484257459640487,-0.010227276575713139,0.004406489900499588
10_823,10,48.191,-122.365,EM,75.0,50,6.821806458309453,1.52,5.184572908315184,global,1.5,2,2.9304850101470947,-17.240033716476145,6.729784183326766,-10.510249533149379,0.10499999672174454,0.13662101848638203,0.08709999918937683,0.12240869839461688,-0.12240869839461688,0.2232383084400849,0.1137000024318695,0.0722000002861023,0.09075667440148234,0.08889999985694885,0.06080000102519989,0.21046746039018036,-0.011484257459640487,-0.010227276575713139,0.004406489900499588
10_824,10,46.98,-123.929,EM,7.5,15,38.609375,0.63640625,3.6856871337890618,global,0.5,1,5.421568393707275,-18.19586930474834,5.367869785231003,-12.827999519517336,0.09309999644756317,0.5876468084076183,0.08959999680519104,0.18181816266150036,-0.18181816266150036,0.6437201338265831,0.29249998927116394,0.06340000033378601,0.40150717090752897,0.20250000059604645,0.09260000288486481,0.36689349303543567,0.1294030233681202,-0.38651148509177324,-0.034213496454060084
10_824,10,46.98,-123.929,EM,22.5,15,6.265625,1.083046875,1.0178948364257812,global,0.5,1,5.421568393707275,-18.19586930474834,5.367869785231003,-12.827999519517336,0.09309999644756317,0.5876468084076183,0.08959999680519104,0.18181816266150036,-0.18181816266150036,0.6437201338265831,0.29249998927116394,0.06340000033378601,0.40150717090752897,0.20250000059604645,0.09260000288486481,0.36689349303543567,0.1294030233681202,-0.38651148509177324,-0.034213496454060084
10_824,10,46.98,-123.929,EM,40.0,20,5.9375,1.238125,1.4702734375,global,0.5,1,5.421568393707275,-18.19586930474834,5.367869785231003,-12.827999519517336,0.09309999644756317,0.5876468084076183,0.08959999680519104,0.18181816266150036,-0.18181816266150036,0.6437201338265831,0.29249998927116394,0.06340000033378601,0.40150717090752897,0.20250000059604645,0.09260000288486481,0.36689349303543567,0.1294030233681202,-0.38651148509177324,-0.034213496454060084
10_824,10,46.98,-123.929,EM,75.0,50,1.470627622942215,1.15,0.8456108831917736,global,0.5,1,5.421568393707275,-18.19586930474834,5.367869785231003,-12.827999519517336,0.09309999644756317,0.5876468084076183,0.08959999680519104,0.18181816266150036,-0.18181816266150036,0.6437201338265831,0.29249998927116394,0.06340000033378601,0.40150717090752897,0.20250000059604645,0.09260000288486481,0.36689349303543567,0.1294030233681202,-0.38651148509177324,-0.034213496454060084
10_825,10,46.98,-123.929,EM,7.5,15,80.03515625,0.61109375,7.336347564697267,global,0.5,1,5.421568393707275,-18.19586930474834,5.367869785231003,-12.827999519517336,0.09309999644756317,0.5876468084076183,0.08959999680519104,0.18181816266150036,-0.18181816266150036,0.6437201338265831,0.29249998927116394,0.06340000033378601,0.40150717090752897,0.20250000059604645,0.09260000288486481,0.36689349303543567,0.1294030233681202,-0.38651148509177324,-0.034213496454060084
