profile_id,dataset,latitude,longitude,embedding_sim_to_cluster_0,embedding_sim_to_cluster_1,embedding_sim_to_cluster_2,embedding_sim_to_cluster_3,embedding_sim_to_cluster_4,embedding_max_sim,embedding_best_cluster
1167,Janousek,38.20014,-122.02914,0.20737679241358015,0.3726428113841129,0.06297425025715808,0.12063035134730488,0.2355621604437843,0.3726428113841129,1
117,Janousek,43.3194,-124.3317,0.4831028422780551,0.5859313169556243,0.4946572954527066,0.3276086940499329,0.5885203304452218,0.5885203304452218,4
1170,Janousek,38.11502,-122.47405,0.45429413359530496,0.5052986516787188,0.11664992867215192,0.35337015639929187,0.23899388333634253,0.5052986516787188,1
1171,Janousek,38.11616,-122.47442,0.27699343740084154,0.47155590760304805,0.11108372312614473,0.16371854160768592,0.2272168833216668,0.47155590760304805,1
1174,Janousek,38.18989,-122.55004,0.39857804310274364,0.5494176816832683,0.1274255108115347,0.3078039624676405,0.28709531742270367,0.5494176816832683,1
1175,Janousek,38.19091,-122.55017,0.2571380896567856,0.46037566814066067,0.1527495583512136,0.1646726387961408,0.2957201820320805,0.46037566814066067,1
118,Janousek,43.3194,-124.332,0.4942383633149518,0.6090142589696701,0.4839801482288174,0.3166978135854802,0.6456892864429397,0.6456892864429397,4
119,Janousek,43.3193,-124.3322,0.4492282180917118,0.5906122146188855,0.5691605637487224,0.29931976658097365,0.6788624541762058,0.6788624541762058,4
1197,Janousek,48.30151,-122.35994,0.48748832160510136,0.8505146594596129,0.46121532826313655,0.2462137346984006,0.8588383150004185,0.8588383150004185,4
1198,Janousek,48.30149,-122.35986,0.5157177233255013,0.8593775152695489,0.4692411664746875,0.2704950388447094,0.8586491384858566,0.8593775152695489,1
12,Janousek,38.2004,-122.0293,0.19094387762148135,0.35880643851935695,0.05396934573256619,0.10943908340364436,0.23839989724192878,0.35880643851935695,1
120,Janousek,43.3192,-124.3324,0.43777105985530845,0.5710639551695538,0.508613825385637,0.2876882586131493,0.6730414145236336,0.6730414145236336,4
1201,Janousek,48.317,-122.347,0.3317970244212009,0.6170817091784299,0.6324193957457156,0.20261971683454216,0.8297501158704386,0.8297501158704386,4
1203,Janousek,48.33319,-122.41499,0.5185546514725401,0.8748293718035951,0.44016111227842747,0.25943590891446877,0.7609260209599891,0.8748293718035951,1
1204,Janousek,48.3334,-122.41499,0.5445300268813149,0.8904593926807965,0.4460240480125057,0.2703740675538674,0.7575761014409589,0.8904593926807965,1
1207,Janousek,48.45395,-122.47317,0.5300058616254518,0.8503685734286526,0.442900739823765,0.2810196414158672,0.7212798662665235,0.8503685734286526,1
1208,Janousek,48.45398,-122.47303,0.5979804425198729,0.8706201427291457,0.44672384115994557,0.3678462926736696,0.6755042708041374,0.8706201427291457,1
121,Janousek,43.3682,-124.185,0.475549957384375,0.7183439484117381,0.31525110327293854,0.30900045490539485,0.6714700329973884,0.7183439484117381,1
122,Janousek,43.3684,-124.185,0.4705127875185234,0.7097874110068814,0.30615174198419076,0.3035015529511039,0.6697887170007593,0.7097874110068814,1
1229,Janousek,48.519,-122.506,0.8728942613249687,0.5323020398120621,0.33989735589999626,0.9589633279657733,0.32684940012626545,0.9589633279657733,3
123,Janousek,43.3686,-124.1849,0.4557162632005726,0.708100872666957,0.3414030272449499,0.29452527711658244,0.7092644012533854,0.7092644012533854,4
