profile_id,dataset,latitude,longitude,total_depth_cm,n_layers,sum_OrgC_Stock_kgm2,mean_BDOD,mean_OrgC_pct,country_name,year
1506,Janousek,25.82828,-111.31735,30,3,22.451999999999998,1.22,7.566666666666666,NA,NA
1507,Janousek,25.82903,-111.31749,30,3,26.113000000000003,1.2266666666666666,7.1000000000000005,NA,NA
1508,Janousek,25.83004,-111.31725,30,4,45.849,2.025,6.925,NA,NA
1513,Janousek,24.89722,-112.16894,100,5,31.4805,0.97,3.08,NA,NA
1514,Janousek,24.89741,-112.16878,50,3,15.272,0.5966666666666667,6.033333333333333,NA,NA
1515,Janousek,24.89756,-112.16856,50,3,10.3,0.61,3.4666666666666663,NA,NA
1516,Janousek,24.91127,-112.15777,100,5,13.102,1.208,1.96,NA,NA
1517,Janousek,24.91127,-112.15782,50,3,10.035499999999999,0.9866666666666667,2.433333333333333,NA,NA
1518,Janousek,24.91118,-112.15789,50,3,10.928999999999998,0.8733333333333333,2.4333333333333336,NA,NA
1519,Janousek,24.86244,-112.10716,100,4,3.3645000000000005,1.3050000000000002,0.275,NA,NA
1520,Janousek,24.86252,-112.10712,100,4,4.553999999999999,1.2,0.425,NA,NA
1521,Janousek,24.8627,-112.10708,50,3,4.2915,0.7933333333333333,1.3333333333333333,NA,NA
1522,Janousek,24.86279,-112.10699,100,5,10.457,0.97,1.3599999999999999,NA,NA
1523,Janousek,24.86244,-112.10716,30,3,3.046,1.1633333333333333,0.9333333333333333,NA,NA
1524,Janousek,24.86252,-112.10712,50,3,5.028,1.6066666666666667,0.6666666666666667,NA,NA
1525,Janousek,24.86222,-112.10739,50,5,5.662,1.246,0.94,NA,NA
1526,Janousek,24.86233,-112.1073,50,3,3.736,0.8966666666666667,0.8,NA,NA
1527,Janousek,27.091604,-110.013497,60,4,16.2795,0.5825,8.375,NA,NA
1528,Janousek,25.5882,-109.2038,60,4,13.575000000000001,0.5025,7,NA,NA
1529,Janousek,25.5882,-109.2038,100,5,27.279,0.856,3.5,NA,NA
1530,Janousek,25.5846,-109.132,60,4,6.8580000000000005,1.1775,1,NA,NA
1531,Janousek,25.5846,-109.132,100,7,12.751,1.1885714285714286,1.1428571428571428,NA,NA
1532,Janousek,24.91102,-112.15802,50,3,1.377,1.2033333333333334,0.23333333333333334,NA,NA
1533,Janousek,24.91096,-112.15805,100,5,5.955,1.528,0.4,NA,NA
1534,Janousek,24.91093,-112.15806,100,5,9.2535,1.412,0.78,NA,NA
1535,Janousek,24.86252,-112.10712,50,3,1.27,1.39,0.2,NA,NA
1536,Janousek,24.8627,-112.10708,50,3,1.899,1.2466666666666666,0.3333333333333333,NA,NA
1537,Janousek,24.86279,-112.10699,50,3,3.318,1.35,0.5,NA,NA
1538,Janousek,25.7438,-111.2615,100,4,5.587,1.265,0.55,NA,NA
1539,Janousek,46.30497,-123.69242,50,25,10.0136,0.4868,4.257,NA,NA
1540,Janousek,46.305,-123.692,50,25,11.3116,0.6468,3.6,NA,NA
1541,Janousek,46.306,-123.695,50,25,7.057,1.116,1.292,NA,NA
1544,Janousek,46.15752,-123.86123,50,25,8.2964,0.2608,6.568,NA,NA
1545,Janousek,46.15782,-123.86194,50,25,10.2882,0.3564,5.94,NA,NA
1546,Janousek,46.32663,-123.65991,50,25,11.99815,0.4476,5.431,NA,NA
1547,Janousek,43.26961,-124.32114,50,25,24.7957,0.522,14.559,NA,NA
1548,Janousek,43.27225,-124.31899,50,25,16.662,0.448,10.540000000000001,NA,NA
1551,Janousek,43.27253,-124.3193,51,25,26.424120000000002,0.2304,25.74,NA,NA
1564,Janousek,48.76458,-123.62883,30,16,6.3106,1.21,2.2609375,NA,NA
1565,Janousek,48.76417,-123.62717,30,16,8.088799999999999,1.22375,2.959375,NA,NA
1566,Janousek,48.7635,-123.623,30,16,6.8583,1.646875,1.365625,NA,NA
1568,Janousek,48.75867,-123.63467,30,16,6.7617,1.264375,1.559375,NA,NA
1569,Janousek,48.758,-123.63183,30,16,5.6074,1.56625,1.2249999999999999,NA,NA
157,Janousek,48.5492,-122.5317,100,4,3.6605,1.4325,0.275,NA,NA
1570,Janousek,48.75717,-123.63033,30,16,4.8660000000000005,1.21,1.6171875,NA,NA
1574,Janousek,48.74789,-123.63752,30,16,16.4546,0.6012500000000001,10.165625,NA,NA
1575,Janousek,48.74789,-123.63752,30,16,6.14835,1.119375,2.8375,NA,NA
1576,Janousek,48.76317,-123.63567,30,16,5.61475,1.595,1.2265625,NA,NA
1577,Janousek,48.76283,-123.61681,30,16,6.46295,1.85,1.096875,NA,NA
1578,Janousek,48.761,-123.626,30,16,5.6663499999999996,1.786875,1.14375,NA,NA
1579,Janousek,48.76117,-123.62483,30,16,6.600475,1.709375,1.3140625,NA,NA
158,Janousek,48.5492,-122.5319,100,4,5.203499999999999,1.4425,0.35,NA,NA
1580,Janousek,48.7615,-123.62467,30,16,6.892925,1.625625,1.0078125,NA,NA
1581,Janousek,48.762,-123.62433,30,16,5.8692,1.765625,1.1390625,NA,NA
1582,Janousek,24.32253,-110.32291,50,4,26.029999999999998,0.275,18.65,NA,NA
1583,Janousek,24.32259,-110.32255,50,4,19.951999999999998,0.24,16.7,NA,NA
1584,Janousek,24.32302,-110.32256,50,4,50.612,0.4125,24.025,NA,NA
1585,Janousek,24.31953,-110.31548,50,4,30.127,0.8925000000000001,5,NA,NA
1586,Janousek,24.31978,-110.31565,50,4,13.191,0.96,2.8,NA,NA
1587,Janousek,24.31982,-110.31577,50,4,32.267,0.7200000000000001,9.85,NA,NA
1588,Janousek,24.31286,-110.31649,50,4,11.9855,1.3225,1.85,NA,NA
1589,Janousek,24.31292,-110.31676,50,4,12.7695,0.7525,3.5,NA,NA
159,Janousek,48.5492,-122.5323,100,4,3.9679999999999995,1.3975,0.275,NA,NA
1590,Janousek,24.31297,-110.31692,50,4,38.36999999999999,1.5375,5.025,NA,NA
1598,Janousek,24.17263,-110.43593,50,4,10.362000000000002,1.0225,2.15,NA,NA
1599,Janousek,24.17272,-110.43557,50,4,11.892,1.585,1.525,NA,NA
16,Janousek,38.1988,-122.0321,30,5,13.481625000000001,0.21000000000000002,21.755,NA,NA
160,Janousek,48.5492,-122.5325,100,4,3.7915,1.415,0.25,NA,NA
1600,Janousek,24.17278,-110.43552,50,4,9.8355,1.4725,1.325,NA,NA
1601,Janousek,24.17498,-110.43703,50,4,12.258000000000001,0.545,4.525,NA,NA
1602,Janousek,24.17504,-110.4369,50,4,11.667,0.52,4.4,NA,NA
1603,Janousek,24.17637,-110.43597,50,4,12.72,0.75,3.425,NA,NA
1604,Janousek,24.17622,-110.43615,50,4,9.5975,0.54,3.675,NA,NA
1605,Janousek,24.15727,-110.34857,72,3,11.4906,0.6866666666666666,2.433333333333333,NA,NA
1607,Janousek,24.15727,-110.34857,50,3,17.875,0.4966666666666667,6.933333333333334,NA,NA
1608,Janousek,24.15727,-110.34857,52.5,2,26.5476,0.505,9.45,NA,NA
1609,Janousek,24.15727,-110.34857,100,4,9.4477,1.13,0.925,NA,NA
161,Janousek,48.5492,-122.5327,100,4,3.4365,1.4475,0.25,NA,NA
1611,Janousek,24.15225,-110.35902,30,2,5.328,0.74,2.4,NA,NA
1612,Janousek,24.15225,-110.35902,51,3,13.3215,0.8,3.8666666666666667,NA,NA
1613,Janousek,24.15225,-110.35902,30,3,5.3412,0.86,2.1,NA,NA
1614,Janousek,24.15199,-110.3602,30,3,6.034000000000001,1.1466666666666667,1.8666666666666667,NA,NA
1615,Janousek,24.26002,-110.31112,50,3,6.2929,0.4266666666666667,3.6666666666666665,NA,NA
1616,Janousek,24.26002,-110.31112,60.5,2,11.007850000000001,0.25,8.05,NA,NA
1617,Janousek,24.26007,-110.31038,109.5,4,19.63595,1.055,2.275,NA,NA
1618,Janousek,24.26002,-110.31112,100,5,31.7925,0.628,6.36,NA,NA
1619,Janousek,24.30214,-110.32709,100,7,29.189799999999998,0.4014285714285714,8.242857142857142,NA,NA
162,Janousek,48.5493,-122.5331,100,4,3.567,1.455,0.275,NA,NA
1621,Janousek,24.30097,-110.32678,112.5,6,21.16875,0.9233333333333333,3.066666666666667,NA,NA
1622,Janousek,24.88003,-110.56698,111.25,4,31.503324999999997,0.3,12.2,NA,NA
1623,Janousek,24.87954,-110.56415,30,3,8.1466,0.18,19.766666666666666,NA,NA
1624,Janousek,24.8768,-110.56892,100,5,19.5107,0.91,2.48,NA,NA
1625,Janousek,24.88042,-110.56678,109.5,5,21.581750000000003,0.26,14.24,NA,NA
1626,Janousek,24.86942,-110.57533,112.5,6,39.15725,0.18,19.066666666666666,NA,NA
1627,Janousek,24.44151,-110.37132,50,4,9.5968,0.48250000000000004,5.575,NA,NA
1628,Janousek,24.43723,-110.36272,50,2,17.22,0.82,4.2,NA,NA
1629,Janousek,24.43723,-110.36272,100,3,29.7384,0.8333333333333333,3.8000000000000003,NA,NA
163,Janousek,43.3141,-124.3193,100,4,13.815,1.4725,1.075,NA,NA
1630,Janousek,24.43723,-110.36272,50,4,18.4424,0.7075,4.5,NA,NA
1631,Janousek,24.43723,-110.36272,100,4,19.357574999999997,0.6799999999999999,3.35,NA,NA
1632,Janousek,24.42438,-110.34798,30,3,7.0936,0.32,8.533333333333333,NA,NA
1633,Janousek,24.42438,-110.34798,30,3,3.5032,0.29333333333333333,4.366666666666667,NA,NA
1634,Janousek,24.42438,-110.34798,30,3,9.0904,0.13,25.066666666666666,NA,NA
1635,Janousek,27.22358,-112.21287,30,2,5.049,0.33,5.1,NA,NA
1636,Janousek,27.22358,-112.21287,50,4,9.278,0.575,5.9,NA,NA
1637,Janousek,27.22358,-112.21287,50,3,6.4302,0.7666666666666666,2.1,NA,NA
1638,Janousek,26.76174,-111.89233,30,2,5.145,0.49,3.5,NA,NA
1639,Janousek,26.76174,-111.89233,50,3,10.0908,0.33999999999999997,5.833333333333333,NA,NA
164,Janousek,43.3139,-124.3192,100,4,10.956000000000001,1.4675,0.65,NA,NA
1640,Janousek,26.76174,-111.89233,50,3,13.1544,0.18,12.866666666666667,NA,NA
1641,Janousek,26.63983,-111.83755,63,4,10.776625,0.7975,2.175,NA,NA
1642,Janousek,26.56213,-111.77238,50,3,10.115250000000003,0.6633333333333333,3,NA,NA
1643,Janousek,26.56213,-111.77238,100,5,23.86525,1.072,2.16,NA,NA
1644,Janousek,26.65039,-111.85113,100,4,22.100225000000002,0.9850000000000001,2.25,NA,NA
1645,Janousek,26.65039,-111.85113,100,6,19.70045,1.03,2,NA,NA
1646,Janousek,26.65039,-111.85113,118,3,33.6578,0.9066666666666667,3.2666666666666666,NA,NA
1647,Janousek,26.69854,-111.87582,100,7,18.0486,0.6342857142857143,3.1571428571428575,NA,NA
1648,Janousek,26.69875,-111.87626,62,4,8.6797,1.0325,1.375,NA,NA
165,Janousek,43.3138,-124.3191,100,4,8.745,1.305,0.6,NA,NA
1650,Janousek,24.43232,-110.34722,59,4,10.7199,0.5575,3.9250000000000003,NA,NA
1651,Janousek,28.88861,-113.4843,100,5,2.375775,1.47,0.14,NA,NA
1652,Janousek,28.82024,-113.36529,101.5,2,29.468700000000002,0.7050000000000001,3.8499999999999996,NA,NA
1653,Janousek,29.04606,-113.50226,100,5,9.660599999999999,1.58,0.58,NA,NA
166,Janousek,43.3136,-124.3191,100,4,6.718999999999999,1.4375,0.5,NA,NA
167,Janousek,43.3135,-124.319,100,4,10.998,1.3175,0.85,NA,NA
1673,Janousek,32.67871,-117.223,100,6,1.0570000000000002,1.0483333333333333,0.1,NA,NA
1674,Janousek,32.67871,-117.223,100,6,1.0390000000000001,1.065,0.1,NA,NA
1675,Janousek,32.67871,-117.223,100,6,1.004,1.0066666666666666,0.1,NA,NA
1676,Janousek,32.69027,-117.22727,100,6,1.076,1.0533333333333335,0.1,NA,NA
1677,Janousek,32.69027,-117.22727,100,6,1.284,1.2266666666666668,0.1,NA,NA
1678,Janousek,32.69027,-117.22727,100,6,1.2340000000000002,1.1383333333333334,0.11666666666666667,NA,NA
1679,Janousek,32.70611,-117.23319,100,6,7.2890000000000015,1.15,0.4166666666666667,NA,NA
168,Janousek,43.3133,-124.3189,100,4,9.482,1.42,0.7,NA,NA
1680,Janousek,32.70611,-117.23319,100,6,2.9829999999999997,1.2583333333333333,0.21666666666666667,NA,NA
1681,Janousek,32.70611,-117.23319,100,6,4.766000000000001,1.0783333333333334,0.3666666666666667,NA,NA
1682,Janousek,32.69195,-117.16384,100,6,1.7770000000000001,0.9283333333333333,0.25,NA,NA
1683,Janousek,32.69195,-117.16384,100,6,1.828,1.0916666666666666,0.2,NA,NA
1684,Janousek,32.69195,-117.16384,100,6,0.984,1.2266666666666666,0.13333333333333333,NA,NA
1685,Janousek,32.69188,-117.16331,100,6,4.303000000000001,1.3766666666666667,0.21666666666666667,NA,NA
1686,Janousek,32.69188,-117.16331,100,6,3.605,1.4366666666666668,0.2,NA,NA
1687,Janousek,32.69188,-117.16331,100,6,2.971,1.3183333333333334,0.16666666666666669,NA,NA
1688,Janousek,32.69198,-117.16286,50,6,0.774,1.3066666666666666,0.11666666666666667,NA,NA
1689,Janousek,32.69198,-117.16286,100,6,8.962000000000002,1.3583333333333334,0.45,NA,NA
169,Janousek,43.2836,-124.3235,100,4,30.761000000000003,0.4575,9.35,NA,NA
1690,Janousek,32.69198,-117.16286,100,6,3.243,1.365,0.31666666666666665,NA,NA
1691,Janousek,32.67166,-117.15794,100,6,4.318,1.0933333333333333,0.5333333333333333,NA,NA
1692,Janousek,32.67166,-117.15794,100,6,5.253,1.1300000000000001,0.55,NA,NA
1693,Janousek,32.67166,-117.15794,100,6,4.093,1.0166666666666666,0.5166666666666666,NA,NA
1694,Janousek,32.62014,-117.10754,100,6,8.669,1.0983333333333334,0.7666666666666667,NA,NA
1695,Janousek,32.62014,-117.10754,100,6,9.713000000000001,1.25,0.7833333333333333,NA,NA
1696,Janousek,32.62014,-117.10754,100,6,10.782,1.1683333333333332,0.9333333333333333,NA,NA
17,Janousek,38.1992,-122.0325,30,5,9.5875,0.434,7.735,NA,NA
170,Janousek,43.2834,-124.3234,100,4,18.137999999999998,0.8375,5.175,NA,NA
1703,Janousek,32.63646,-117.13707,100,6,2.171,1.2783333333333333,0.3,NA,NA
1704,Janousek,32.63646,-117.13707,100,6,3.898,1.205,0.4,NA,NA
1705,Janousek,32.63646,-117.13707,100,6,1.692,1.355,0.21666666666666667,NA,NA
171,Janousek,43.2833,-124.3233,100,4,22.02,0.615,9.575,NA,NA
172,Janousek,43.2831,-124.3232,100,4,29.7345,0.59,8.775,NA,NA
173,Janousek,43.283,-124.3231,100,4,20.72,0.4775,7.4750000000000005,NA,NA
174,Janousek,43.2828,-124.323,100,4,32.097,0.585,9.775,NA,NA
175,Janousek,43.2936,-124.3233,100,4,23.596,0.6225,6.925000000000001,NA,NA
176,Janousek,43.2935,-124.3234,100,4,19.7145,0.5075,6.55,NA,NA
177,Janousek,43.2933,-124.3235,100,4,24.7365,0.4,7.55,NA,NA
178,Janousek,43.2931,-124.3236,100,4,19.863999999999997,0.46749999999999997,7.675,NA,NA
179,Janousek,43.293,-124.3237,100,4,21.531000000000002,0.5725,5.675,NA,NA
18,Janousek,38.1996,-122.0315,30,5,9.29875,0.526,6.045,NA,NA
180,Janousek,43.2928,-124.3238,100,4,26.415999999999997,0.6649999999999999,5.6,NA,NA
181,Janousek,43.3345,-124.328,100,4,19.473,0.69,5.575,NA,NA
182,Janousek,43.3347,-124.3279,100,4,20.431,0.7875,4.8999999999999995,NA,NA
183,Janousek,43.3349,-124.3279,100,4,17.2815,0.765,3.775,NA,NA
184,Janousek,43.3351,-124.3278,100,4,27.351,0.635,4.7,NA,NA
185,Janousek,43.3353,-124.3278,100,4,21.5535,0.7075,7.325,NA,NA
186,Janousek,43.3354,-124.3277,100,4,20.563,0.6799999999999999,7.75,NA,NA
187,Janousek,44.5784,-124.0136,100,4,23.788,0.575,5.15,NA,NA
188,Janousek,44.5784,-124.0139,100,4,24.8175,0.54,6.2749999999999995,NA,NA
189,Janousek,44.5783,-124.0141,100,4,25.217,0.535,6.65,NA,NA
19,Janousek,38.2009,-122.0304,30,5,14.757375,0.338,14.674999999999999,NA,NA
190,Janousek,44.5782,-124.0143,100,4,15.854999999999999,0.6425000000000001,3.7,NA,NA
191,Janousek,44.5781,-124.0145,100,4,25.7295,0.42,6.45,NA,NA
192,Janousek,44.5781,-124.0147,100,4,17.063,0.565,3.675,NA,NA
199,Janousek,46.8807,-123.9587,100,4,37.412,0.495,7.625,NA,NA
20,Janousek,38.2043,-122.0249,30,5,5.033375,0.198,8.335,NA,NA
200,Janousek,46.8808,-123.9586,100,4,45.187999999999995,0.635,7.475,NA,NA
201,Janousek,46.881,-123.9585,100,4,45.345,0.64,7.3,NA,NA
202,Janousek,46.8811,-123.9584,100,4,26.345,0.6925,8.575,NA,NA
203,Janousek,46.8813,-123.9583,100,4,50.117999999999995,0.5875,11.274999999999999,NA,NA
204,Janousek,46.8806,-123.9588,100,4,35.120000000000005,0.4925,7.925,NA,NA
205,Janousek,46.9411,-123.7209,100,4,33.759,0.43000000000000005,9.825,NA,NA
206,Janousek,46.9413,-123.721,100,4,62.072,0.44,12.475,NA,NA
207,Janousek,46.9415,-123.7211,100,4,40.641999999999996,0.3675,13.075,NA,NA
208,Janousek,46.9415,-123.7213,100,4,33,0.6175,9.65,NA,NA
209,Janousek,46.9418,-123.7213,100,4,26.759,0.595,4.8,NA,NA
21,Janousek,49.66555,-124.91283,50,21,6.0811,1.6823809523809523,0.5761904761904763,NA,NA
210,Janousek,46.9419,-123.7215,100,4,28.921,0.54,5.65,NA,NA
211,Janousek,45.7446,-123.8574,100,4,39.621,0.4825,8.25,NA,NA
212,Janousek,45.7444,-123.8573,100,4,31.037,0.5225,6.699999999999999,NA,NA
213,Janousek,45.7442,-123.8572,100,4,32.8155,0.4225,8.275,NA,NA
214,Janousek,45.7441,-123.8571,100,4,51.9485,0.28500000000000003,23.125,NA,NA
215,Janousek,45.7439,-123.857,100,4,23.865000000000002,0.47250000000000003,5.65,NA,NA
216,Janousek,45.7437,-123.8569,100,4,42.347500000000004,0.39249999999999996,11.275,NA,NA
217,Janousek,40.8865,-124.1406,100,4,28.6535,0.625,6,NA,NA
218,Janousek,40.8863,-124.1406,100,4,15.1255,0.515,4.625,NA,NA
219,Janousek,40.8862,-124.1406,100,4,18.3445,0.47750000000000004,6.5,NA,NA
22,Janousek,49.66605,-124.91022,52.5,22,2.7809,1.6686363636363635,0.26363636363636367,NA,NA
220,Janousek,40.886,-124.1406,100,4,29.4285,0.45,8,NA,NA
221,Janousek,40.8858,-124.1406,100,4,16.0685,0.5025,4.3,NA,NA
222,Janousek,40.8856,-124.1406,100,4,15.8895,0.4475,6.175,NA,NA
229,Janousek,40.704,-124.2166,300,5,58.582499999999996,0.40800000000000003,6.26,NA,NA
23,Janousek,49.67005,-124.93853,50,21,2.8767,1.5904761904761906,0.4238095238095238,NA,NA
230,Janousek,40.7041,-124.2164,100,4,21.5475,0.42000000000000004,7.2,NA,NA
231,Janousek,40.7042,-124.2162,100,4,22.236,0.44999999999999996,5.35,NA,NA
232,Janousek,40.7043,-124.211,100,4,22.046,0.33999999999999997,7.675,NA,NA
233,Janousek,40.7044,-124.2159,100,4,20.575,0.3425,7.375,NA,NA
234,Janousek,40.7045,-124.2156,100,4,18.918,0.4125,5.375,NA,NA
235,Janousek,40.7172,-124.227,100,4,8.6125,1.0375,0.825,NA,NA
236,Janousek,40.7172,-124.2268,100,4,5.968500000000001,1.07,0.7000000000000001,NA,NA
237,Janousek,40.7172,-124.2265,100,4,11.123000000000001,1.06,0.9,NA,NA
238,Janousek,40.7173,-124.2264,100,4,10.0275,1.0525,0.8,NA,NA
239,Janousek,40.7172,-124.2261,100,4,7.8255,1.0175,0.825,NA,NA
24,Janousek,49.65835,-124.95398,50,21,4.0657000000000005,1.5585714285714287,0.44285714285714284,NA,NA
240,Janousek,40.7172,-124.2259,100,4,6.498,1.0075,0.7,NA,NA
241,Janousek,48.0132,-122.1508,100,4,23.233,0.76,3.775,NA,NA
242,Janousek,48.0133,-122.1506,100,4,31.239,0.48750000000000004,5.8,NA,NA
243,Janousek,48.0133,-122.1503,100,4,22.42,0.5975,4.075,NA,NA
244,Janousek,48.0135,-122.1501,100,4,34.9195,0.62,4.95,NA,NA
245,Janousek,48.0135,-122.1499,100,4,23.378,0.615,3.85,NA,NA
246,Janousek,48.0135,-122.1496,100,4,61.3625,0.4175,15.05,NA,NA
247,Janousek,44.5899,-123.9464,100,4,12.7255,0.725,2.325,NA,NA
248,Janousek,44.5898,-123.9466,100,4,16.0455,0.7424999999999999,3.425,NA,NA
249,Janousek,44.5898,-123.9468,100,4,21.635,0.47750000000000004,5.35,NA,NA
25,Janousek,49.66023,-124.9439,50,21,2.1895,1.6642857142857144,0.2571428571428571,NA,NA
250,Janousek,44.5897,-123.9471,100,4,19.746,0.4225,7.875,NA,NA
251,Janousek,44.5897,-123.9473,100,4,23.158,0.495,6.375,NA,NA
252,Janousek,44.5896,-123.9476,100,4,21.095,0.40249999999999997,9.575,NA,NA
259,Janousek,46.8915,-123.9876,100,4,27.9605,0.68,6.8,NA,NA
26,Janousek,49.6668,-124.93478,50,21,57.5217,1.6238095238095238,3.8000000000000003,NA,NA
260,Janousek,46.8914,-123.9874,100,4,17.244,0.76,3.525,NA,NA
261,Janousek,46.8912,-123.9873,100,4,38.6475,0.6575,6.825,NA,NA
262,Janousek,46.8911,-123.9871,100,4,37.5955,0.6275,9.7,NA,NA
263,Janousek,46.891,-123.9869,100,4,39.0305,0.75,4.675,NA,NA
264,Janousek,46.8908,-123.9868,100,4,62.117999999999995,0.5875,14.05,NA,NA
265,Janousek,46.1924,-123.5807,100,4,33.142,0.5225,6.575,NA,NA
266,Janousek,46.1924,-123.5805,100,4,46.641999999999996,0.385,11.3,NA,NA
267,Janousek,46.1923,-123.5802,100,4,35.1685,0.5125000000000001,6.9,NA,NA
268,Janousek,46.1922,-123.5794,100,4,44.323499999999996,0.375,11.95,NA,NA
269,Janousek,46.1921,-123.5792,100,4,36.395,0.37,9.8,NA,NA
27,Janousek,49.65865,-124.9423,50,21,4.6701,1.6423809523809523,0.48095238095238096,NA,NA
270,Janousek,46.1919,-123.579,100,4,40.504,0.3925,9.85,NA,NA
277,Janousek,46.3048,-123.6924,100,4,17.496,0.615,3.0749999999999997,NA,NA
278,Janousek,46.305,-123.6924,100,4,12.606000000000002,0.74,2,NA,NA
